uid,score
678,0.7512819070684059
680,0.8977770878950027
684,0.9047833918342348
687,0.8051628722891316
695,0.8298197962096447
699,0.9040035661692145
702,0.7972792581651252
704,0.9217733116433072
705,0.5460313104244907
707,0.8585601949881705
711,0.9040638468052542
716,0.5515555763863097
722,0.7755937848701604
732,0.926430136401497
741,0.806235973019185
745,0.7755300033231018
747,0.8116472307779539
748,0.7760032690173668
750,0.8834156338715452
753,0.7402130987877553
756,0.8621363955261904
765,0.8685206307804691
769,0.9278261434307435
775,0.6109667463068316
777,0.6800586419308527
781,0.940644415142666
791,0.8658911077710029
792,0.8566008762769465
794,0.8018831546000368
800,0.731822476623095
802,0.7020016647630565
811,0.9316678708555165
812,0.9104877202616263
813,0.8957603935267009
816,0.7320807113488292
818,0.38661407821525995
822,0.7441676282283474
829,0.7571392459076063
830,0.9088191664675794
833,0.8499926689809921
838,0.754198583199388
839,0.642781998033332
841,0.9138886332242715
842,0.9299022605587846
843,0.7848887025663563
849,0.7330404722901278
855,0.9366834895371379
856,0.8484295342545904
860,0.8731808388947324
871,0.9195456763197293
874,0.6387185444860592
876,0.8909640790316988
879,0.8854166264511608
881,0.4408842400978636
890,0.8842213495663487
898,0.7647191908259635
901,0.9002142027923307
904,0.7697416512839335
913,0.8645523176702861
914,0.8485087409666447
915,0.7057908955472658
924,0.8964073562286412
925,0.8964650959542395
927,0.5551768646858465
928,0.5115461986085132
929,0.8396958497232776
934,0.925637761893234
935,0.8744059679202099
937,0.8671325864866066
938,0.7298087426665985
939,0.7807160735087808
940,0.7838779298281232
943,0.9193096072772924
944,0.7749387801950651
951,0.6206661611775323
954,0.8915616017148856
957,0.794966104220993
959,0.8189665680324361
963,0.8592864011147628
967,0.5147109528302558
970,0.7734135395036101
973,0.8847935492143514
974,0.8627224748422798
979,0.5478767459027005
985,0.9041734715489034
990,0.6175450920513875
991,0.8946843547269329
993,0.7990991064785006
994,0.6605335828190001
999,0.9280825458300903
1002,0.8660455514519787
1009,0.7205139841909045
1014,0.8432566579537984
1017,0.8714401774022327
1019,0.8374453663456548
1026,0.7884595126544144
1031,0.7918835334680792
1032,0.8238795245306911
1033,0.8582819350419593
1036,0.7959631051957079
1037,0.8686233945960864
1042,0.7995440506073096
1043,0.9107732113153952
1044,0.6416653646991679
1048,0.8631971824935214
1052,0.9263076549378606
1053,0.8288072144545273
1061,0.9477078565934457
1072,0.9176216465478374
1077,0.40689698860496204
1081,0.8116195838384226
1082,0.8044196449641743
1085,0.7928171309072443
1087,0.963518178343895
1095,0.922565164036098
1096,0.7069913400203452
1097,0.8455108471169592
1098,0.95266657903078
1099,0.8443419909736858
1115,0.6166730961345311
1117,0.5290844255737749
1120,0.8900436001491698
1122,0.8855283743623197
1132,0.8098025840723319
1139,0.9043335873242886
1142,0.8258047495497658
1149,0.8772714492446507
1151,0.8676787522905924
1157,0.8446980781910245
1160,0.740036748634313
1162,0.9128634234083094
1166,0.8283987716439086
1169,0.7934266977136254
1174,0.8592953605674194
1178,0.9376855754802745
1180,0.9227515355292659
1182,0.6423381980858225
1189,0.8607970344545983
1190,0.8534576125273248
1196,0.4220325744567151
1198,0.49993697910506435
1199,0.8587913166844718
1204,0.9256180458288155
1205,0.498743917534091
1208,0.7221972439879124
1209,0.5823542405647374
1210,0.8728871907733399
1212,0.914518856614892
1214,0.6905184138983007
1215,0.8749653164095591
1222,0.7841029394122598
1227,0.7574194878399426
1228,0.7554442486061376
1236,0.9163174413025749
1237,0.8293312184207988
1238,0.8726052921087846
1243,0.873136065498337
1244,0.8819404747284686
1245,0.7721766231282473
1251,0.8047080211718227
1253,0.7888819277648442
1259,0.9330538367428209
1260,0.7859763729360337
1264,0.8082056211565208
1266,0.7324049033258737
1276,0.8092619495584502
1285,0.6659569940757206
1287,0.9328313912940347
1292,0.8724240488505963
1299,0.9466146618349428
1306,0.7886045093895764
1312,0.9476899026350429
1314,0.9256628803862665
1315,0.8840045193287468
1316,0.6487867267527087
1318,0.677206117319173
1326,0.8271597161512787
1330,0.7822342317352436
1343,0.879997387857131
1344,0.8054550075144932
1346,0.7030682178225773
1347,0.8665247150363576
1350,0.7614789979721396
1354,0.6898306719344777
1357,0.5581680511487683
1360,0.8598872720506454
1362,0.7192893083693375
1365,0.7197424426236936
1366,0.587008014836246
1367,0.8983040116494823
1372,0.8927600123151607
1374,0.7849227328860224
1375,0.6341025305800292
1377,0.9446729258794754
1378,0.8601787983088032
1381,0.9366631904621975
1382,0.5494832166963403
1394,0.8560672713173176
1395,0.9242376835242074
1402,0.8562985502848405
1408,0.8532007083947983
1409,0.8158697200342749
1414,0.8641014475909389
1420,0.956154739366341
1425,0.9389391925170165
1426,0.6040237905071971
1433,0.9142305541740852
1435,0.9582413595128842
1437,0.7628815929239315
1450,0.7079773877647659
1457,0.8537921062111544
1458,0.766210510738763
1462,0.8622861190529354
1463,0.7076645363186777
1465,0.8815681583091803
1468,0.8817466078246297
1473,0.8224052547889888
1482,0.9137276169229229
1486,0.9334643194724261
1488,0.31735554895211593
1489,0.726543444074282
1496,0.8274495370523385
1497,0.9295717871685751
1501,0.9424306514921845
1507,0.9152771169013538
1516,0.9288098124998218
1519,0.9198315762799095
1528,0.9233596935782826
1534,0.8977956663744703
1536,0.5854613338819002
1540,0.7878361570829574
1541,0.6837136714681011
1547,0.6930342624759159
1550,0.6900686288405328
1561,0.8258408143492159
1562,0.8582887316554189
1568,0.9082474032528323
1573,0.813058438929411
1574,0.6883701953291199
1577,0.8215290841370118
1583,0.8332275444069925
1584,0.8397064301702754
1589,0.8378558611023612
1591,0.9482212794576472
1598,0.7451735091410243
1604,0.693252092900686
1608,0.8232184067569053
1611,0.5097137061384619
1612,0.8565460838668089
1623,0.7822244184342075
1624,0.921186611935544
1631,0.9301667792375115
1658,0.8038611221370494
1659,0.43269195972047153
1668,0.8926086853462172
1669,0.8041237123369507
1671,0.8618181654321133
1674,0.7602886186556911
1680,0.4845187434182174
1681,0.7112328626576953
1682,0.8055549284026511
1688,0.9284303154407841
1690,0.8466076637500174
1698,0.8690008332277542
1699,0.8807925207104275
1707,0.7609152253205574
1710,0.6430224198042102
1711,0.5677943581418112
1721,0.9087247453266017
1725,0.7864922225153474
1731,0.862729619304123
1737,0.9123560396578287
1742,0.8052581963937218
1749,0.6904479549141228
1750,0.6463078222625805
1752,0.9508713688242986
1760,0.8630174563298023
1764,0.87508136416102
1770,0.9840975200288352
1773,0.9228383785969235
1776,0.9031574714656498
1781,0.8322669813565132
1785,0.8861614355731623
1786,0.9317970303101017
1788,0.7615493123032989
1794,0.8374813976952433
1795,0.9075427858328184
1797,0.7360412451750179
1798,0.7889984364444844
1803,0.6922684882166898
1804,0.7705450346276985
1809,0.9079266488147968
1824,0.8904692276361258
1831,0.6630898838357634
1833,0.8053551598509732
1834,0.6722854406544793
1835,0.877598187907373
1836,0.873887279171197
1838,0.6303563352675988
1840,0.8183938532994051
1841,0.8980952084164917
1842,0.8092104067122536
1845,0.9061091192287208
1853,0.7584878752631358
1854,0.8973026980413839
1855,0.6886849905710825
1858,0.9198901609819741
1859,0.8255797633891578
1862,0.8523809168187166
1863,0.7201188464359275
1866,0.8092110033020896
1872,0.8977636074084072
1876,0.8239106727488994
1882,0.743076950543012
1885,0.8625876295272017
1889,0.845475199189919
1910,0.9095289903231366
1914,0.9569351995563193
1923,0.8733272778121478
1926,0.5629624968824559
1929,0.9642708429477151
1933,0.6409396423653141
1938,0.9519310347686039
1944,0.8916186299241986
1946,0.8653238369699155
1958,0.9381414221543911
1961,0.9650349278381822
1963,0.8472305465997201
1966,0.478132326775679
1970,0.8737365721460868
1971,0.5957722662444617
1972,0.7876179335967498
1975,0.8322068489399159
1976,0.9398285326318699
1978,0.6589912556843223
1980,0.8169669328264746
1982,0.8192164656055998
1985,0.9508606841286946
1989,0.9062541029087767
1993,0.9333669553724175
1994,0.7985170366675781
1995,0.4513050074362262
1996,0.8508341632498303
1997,0.7632936307141371
1998,0.6982623852469666
2002,0.8266837833746554
2003,0.8933452923114422
2011,0.8428608990570151
2020,0.8047210605215197
2022,0.7365053964946109
2031,0.9041703485465539
2032,0.912037077704366
2033,0.9209201404296747
2045,0.8054015255299825
2048,0.6730996744196708
2052,0.842770506182194
2053,0.803317142945649
2057,0.6001823675444576
2058,0.6553694304549371
2063,0.7906008111789998
2095,0.8888307325737901
2096,0.7150252983933202
2112,0.7777638547906621
2119,0.8298864567989575
2120,0.9434293036993934
2122,0.8389815841678061
2130,0.9277989417956913
2134,0.776050089320607
2139,0.8466016211101962
2142,0.8142726293322753
2144,0.8222954635234603
2147,0.5675597789526218
2148,0.9527865708999294
2152,0.654641490925467
2158,0.8608689852450176
2159,0.6257765762478832
2162,0.8200528313311003
2163,0.848774150241658
2166,0.9061792954927369
2170,0.8683888538306463
2171,0.8826509539916917
2172,0.4712196036996548
2174,0.6533962385711756
2177,0.8494027577093283
2201,0.8192657639991834
2203,0.549997244173333
2206,0.7612575419088935
2208,0.8954935359121892
2209,0.5776301943708069
2218,0.8761878732584134
2224,0.938607031767069
2229,0.8775901976632305
2231,0.8805591545225468
2232,0.9480771712053986
2236,0.8642314232432683
2242,0.9109773167946037
2245,0.92316192952666
2252,0.7950878029283106
2254,0.8191167689915724
2256,0.7211827184900027
2260,0.8605571366449463
2262,0.8742758993685226
2263,0.7947850254456446
2264,0.6859234208551793
2267,0.9641796644442864
2268,0.8686087127654893
2270,0.7484625435341214
2272,0.9751089126759032
2273,0.8427974671092409
2274,0.5041262982085652
2278,0.898912397019555
2279,0.8029946541646157
2282,0.7833332588281174
2285,0.871175508380061
2288,0.8174573380734081
2289,0.8134232118365191
2294,0.813191932480486
2301,0.7761096694922801
2303,0.850301630431106
2305,0.9153065994606363
2306,0.9002243415249569
2327,0.9424840604932708
2333,0.8007652095509233
2336,0.7791892789095871
2338,0.8526265947339311
2339,0.9175256196852584
2340,0.829631877218036
2346,0.8616683704292318
2348,0.8299067251325911
2349,0.9483162775571072
2352,0.9023943952705921
2357,0.9191590295755974
2371,0.9077314947276269
2374,0.8081642845361626
2376,0.8762408865009483
2379,0.4777518129218451
2388,0.8184877890401372
2390,0.8568273179195212
2396,0.9016236894169534
2402,0.780837748027262
2403,0.619629450290696
2405,0.7599136066886959
2412,0.7829199588373763
2413,0.7136290121401031
2415,0.7112459114599693
2428,0.8000524208683251
2431,0.7554443130048242
2451,0.7153354844661887
2455,0.7119814004799168
2456,0.8782693673946691
2470,0.8034294533361206
2471,0.5129444465979651
2473,0.8869661107842832
2481,0.6661004327804515
2485,0.8151074647898612
2487,0.855493133272505
2488,0.9511643902234376
2492,0.7560332570810873
2505,0.7996764747323806
2514,0.8837373566316273
2517,0.8623294731520172
2521,0.6224957778497383
2523,0.8955615159325494
2525,0.7701513149246667
2527,0.666956987982589
2528,0.9214343056238231
2532,0.7147633766146203
2533,0.8709366561013995
2535,0.7750147103415845
2542,0.8411303668008892
2547,0.860499410720796
2549,0.8402882095146562
2555,0.8415677865256411
2560,0.9377312959652322
2584,0.8968485633592227
2586,0.7250284191268218
2594,0.8382792936908081
2595,0.7661951420966098
2605,0.8712600663728132
2606,0.8562722959114126
2607,0.7100688259123447
2609,0.6816639812027281
2610,0.726204188007274
2611,0.8176083008952097
2614,0.9391042114675736
2622,0.9101776555068641
2628,0.844527520318177
2629,0.8552635555697444
2636,0.9130950604972016
2637,0.8454090930584747
2640,0.8768522305023498
2645,0.9008656338717049
2647,0.8711810771996932
2649,0.8553897526442581
2652,0.8547578841077246
2655,0.6894647737351668
2656,0.8135616624129376
2662,0.5019638367085505
2666,0.8240253361745091
2667,0.9029241431984587
2680,0.5624827599841018
2684,0.9472650704317148
2696,0.7920752148621892
2700,0.8847148822851032
2701,0.8743393380099548
2706,0.7103978926394219
2710,0.8283209643480414
2713,0.5640148798643769
2717,0.863799031427358
2720,0.8907968563909157
2722,0.9311513038654382
2723,0.6211346927026626
2726,0.8928750503903455
2732,0.9441581903027952
2746,0.7733953470543743
2757,0.9445352091270613
2758,0.9301368751209447
2762,0.697098965933747
2765,0.8730397800656597
2770,0.6754977556962297
2771,0.9047918186249178
2784,0.9348125512109151
2785,0.7380793737156495
2789,0.42025523756677446
2799,0.8962757496977705
2800,0.7952644456448326
2810,0.8525309565394537
2814,0.8765315961421555
2816,0.7661706467190688
2820,0.7236238615366105
2824,0.8908068780502614
2830,0.7729967555487467
2832,0.3137372499695905
2833,0.9140538880298751
2834,0.7593014000849664
2839,0.941786823869086
2840,0.6819957780435214
2842,0.907313703725557
2846,0.8666314195751955
2865,0.5777245517564515
2868,0.8951125612460509
2876,0.8780596023058178
2880,0.8548635256624889
2885,0.6642600731622625
2886,0.9099216454077236
2893,0.8542628574540618
2895,0.7307046735495627
2898,0.8894496419330317
2903,0.8841513177265732
2904,0.789082969562085
2917,0.8783876528163392
2919,0.882434497183295
2921,0.9479599996505076
2922,0.8065697070919178
2931,0.5995735438995463
2932,0.8469083979249062
2934,0.7342146089419402
2937,0.9450360710231626
2940,0.9046876856140758
2941,0.934340477797982
2944,0.8664361517861108
2946,0.6697085887490702
2949,0.9442812299828722
2951,0.9306412414872711
2958,0.8927236366834626
2959,0.4502841869311486
2961,0.8312579333632696
2964,0.3991977945843825
2966,0.7376674752225527
2968,0.9205031289983882
2975,0.9270983062135942
2978,0.8469459800044542
2986,0.9502136669820977
2987,0.684256785062214
2989,0.8567345644341158
2993,0.6512429623748045
2997,0.7816963939737047
2999,0.6419580871500133
3016,0.7778656036533415
3017,0.7499724172761587
3019,0.9483216816345351
3024,0.9013307765417149
3026,0.8558618304006506
3042,0.9349037225893357
3043,0.882062534486598
3052,0.7316725124455782
3055,0.8682157709372693
3058,0.7686617788221023
3060,0.9624221694214106
3070,0.7233419519618566
3073,0.4925192654521245
3079,0.9235455346043507
3080,0.8888774928632117
3081,0.4804320606025278
3083,0.8220767129890703
3087,0.8970136355017564
3089,0.887228937480755
3090,0.7080040005054717
3093,0.7937856875019622
3095,0.7687840656800613
3097,0.8972346287810866
3101,0.8201888314270642
3104,0.7584046615787414
3105,0.8655320965156539
3106,0.8668376644492366
3115,0.9195637018011951
3124,0.9303601312105363
3125,0.9191592355259937
3127,0.4598995162465336
3140,0.8323681273487343
3145,0.8250209549132703
3146,0.8603785241032847
3149,0.5122327689651459
3150,0.9170408166698132
3152,0.5035763155209954
3165,0.8837894786291163
3173,0.585985096480581
3180,0.8754853912188147
3183,0.7711882693479081
3188,0.8520500722101284
3189,0.8987110047561633
3194,0.8459342481773202
3209,0.7004567073302732
3210,0.8609773692991548
3214,0.6520086404228873
3217,0.7194229565931002
3219,0.8404322191697279
3226,0.7160837058100629
3228,0.6595057051080582
3229,0.7624626116320896
3238,0.7864107946357219
3243,0.9310876337876628
3245,0.8720394616174882
3249,0.9253717843839141
3250,0.610190823731323
3256,0.8835030595477797
3260,0.7942778645429559
3261,0.7563921612304927
3267,0.7480171768585745
3273,0.8498761016982306
3274,0.5697881336297246
3275,0.9379044973271388
3285,0.8074535390765347
3291,0.7245657044849
3295,0.9455884752105836
3299,0.5340748389392286
3300,0.7656291772064352
3305,0.8140028580722929
3306,0.7066672322240357
3313,0.7665227296185297
3314,0.8451995390079677
3315,0.9262292986606548
3319,0.8705793470011718
3321,0.7725360490391061
3324,0.7916235945124934
3327,0.9025544504902214
3328,0.8484244365121091
3332,0.7321582173886104
3335,0.7233968950829365
3336,0.7915617803649948
3338,0.8982823780340428
3339,0.8515547622913306
3343,0.908707663239932
3345,0.8564120731922206
3347,0.8267005135911631
3351,0.8676287633167418
3353,0.8941884064432235
3358,0.9175926406118963
3362,0.6703106775124099
3365,0.8883391781347312
3367,0.6853432700591586
3371,0.8601035554570231
3372,0.8649368550764845
3377,0.8131718844640649
3379,0.8932167638847934
3380,0.732047382158125
3382,0.9278184715894341
3387,0.957931450419603
3388,0.689583995540923
3389,0.9068121831445458
3394,0.8650781262789601
3397,0.9284468365967395
3399,0.5555400761170638
3400,0.8833093426518799
3406,0.7420704775638765
3411,0.8623252312157397
3412,0.7809414282384238
3413,0.8608495017900873
3416,0.8922966374120634
3417,0.8931702411383826
3418,0.9245475546770526
3419,0.47331022583360527
3423,0.8853840238795666
3424,0.6983420979051068
3428,0.6764358288035272
3429,0.8191587564611209
3430,0.6691169279434903
3433,0.7836808742928579
3437,0.9244247198588693
3439,0.8946424424783682
3441,0.7986726073971991
3447,0.8429768302401803
3448,0.7453623402255335
3451,0.5040295625522241
3458,0.9066520949987247
3459,0.845612353367526
3462,0.7480796341424683
3466,0.9332451288067952
3470,0.7752696623097948
3477,0.8985174040611149
3479,0.8695755902899556
3481,0.8006014835431187
3490,0.8872695902354508
3491,0.6141609268819304
3495,0.7511055444442517
3504,0.3967010785926177
3512,0.5674788599875783
3513,0.7878516508289197
3523,0.6461614205273053
3526,0.8159521313434323
3530,0.8451881378919873
3535,0.7413322999766856
3536,0.4388163687708943
3543,0.7672034270554271
3547,0.8555960365079707
3549,0.8641709852352191
3560,0.6779132659511382
3564,0.8743760713114922
3567,0.8971363337917235
3574,0.9821975127974397
3585,0.9399756130377046
3589,0.8409610948576028
3597,0.8841331394920954
3600,0.7364980156946909
3605,0.9711194516477155
3607,0.9531807993421998
3611,0.9296801252193401
3612,0.8342541389203861
3613,0.7749466597402436
3622,0.7342716256406359
3623,0.7349087689166214
3639,0.9150666028424329
3642,0.7264816056564565
3644,0.6231720877247282
3646,0.9009804140821913
3648,0.9229925423596353
3651,0.7661270237941755
3655,0.8441669156329463
3661,0.8702566907600369
3662,0.8022890802262301
3663,0.8716670204957958
3666,0.5914582477195809
3667,0.6708027239551733
3669,0.7826790535076129
3677,0.8377293591938397
3685,0.9141548112731139
3689,0.9652762015650218
3690,0.6831888757967141
3697,0.8272384176399641
3700,0.8410881197401838
3704,0.394424205040271
3711,0.8341563523366226
3715,0.9388383514818435
3716,0.7535683449546443
3723,0.8467092582650387
3727,0.9387847728279664
3728,0.9087957003777674
3730,0.9189799423131784
3734,0.8957052958284563
3738,0.8562405955355115
3741,0.8840002471228958
3742,0.8487243832293534
3744,0.7435323311748224
3749,0.9305746613867052
3750,0.6940647510640822
3751,0.7843562002516717
3752,0.779013813771755
3753,0.8590471609346697
3754,0.8937497180454871
3755,0.9402890754632744
3757,0.7995366335380051
3769,0.9252490481506395
3772,0.6668449119034967
3777,0.8734112100687647
3780,0.7686539057758847
3785,0.920346032899894
3787,0.8088747729769347
3789,0.7668441372149893
3791,0.7910449224603373
3793,0.7860892985309834
3795,0.9268066452068207
3803,0.9650107684203815
3804,0.8428394751380781
3806,0.9122900590339429
3807,0.8882527254904591
3826,0.6122228715752032
3829,0.6756702869464163
3832,0.8058542477906026
3837,0.924048719892715
3850,0.9591783912859371
3852,0.5784692535857134
3857,0.9005572799330818
3858,0.6889217161517219
3876,0.6543003010501369
3882,0.8894651658170192
3886,0.8354950725112839
3888,0.8875567797162989
3891,0.9087124110412728
3893,0.7791305599803822
3906,0.9072843387755617
3910,0.6038243788597184
3913,0.8012269679424076
3919,0.8569589888230587
3922,0.8685708882822575
3938,0.9099705573593826
3939,0.9522425286261345
3943,0.8898604684750276
3944,0.8684647119998291
3945,0.8435497027458376
3952,0.8078618385724898
3956,0.2945350480006768
3961,0.9237556132603589
3965,0.8625691830012661
3983,0.8468193511042403
3988,0.9051774283293677
3990,0.6924662168590252
3998,0.7985443207150759
4003,0.8502316250070541
4004,0.7901696562828174
4012,0.898158741975682
4024,0.9494981017947864
4025,0.8718328348640049
4026,0.8010105585105783
4032,0.9180717341421928
4034,0.6545738403908945
4040,0.8222708945512848
4042,0.7834830490503537
4044,0.8400623211792564
4048,0.8594525219988397
4053,0.409451766655344
4055,0.7692711548906304
4059,0.8114770602306214
4063,0.8703004261906074
4066,0.901414349844814
4067,0.9168656465045248
4068,0.38196054445508115
4071,0.8526197905077115
4074,0.6235894157067208
4075,0.8981482406843655
4081,0.7580146727613644
4083,0.8073845573049476
4086,0.8692576185181703
4089,0.8486973602780549
4095,0.7991454726524009
4100,0.7922133623116676
4105,0.8947748134619335
4108,0.8893383493929198
4110,0.6652329450450174
4112,0.8052879243899995
4113,0.8693460825705627
4118,0.8361172454465018
4119,0.9335395531271334
4120,0.90744095940629
4123,0.8766487317190865
4126,0.9345447677144668
4132,0.7779686881181126
4134,0.8955721522549511
4136,0.696959371776337
4137,0.7687440058906301
4141,0.5792980772400768
4144,0.8849569994482536
4145,0.9098198999620388
4147,0.855680919720146
4154,0.8980439372465173
4160,0.8585900994534006
4166,0.7828986424191636
4169,0.7909514444756011
4171,0.5471437904478016
4172,0.8627631868377835
4174,0.9384187425358266
4175,0.6275776259398147
4178,0.8403895986147971
4179,0.7126156015125815
4182,0.9130821798383281
4183,0.5268373631690279
4187,0.8931823144382062
4188,0.8771725385099427
4189,0.5750800197454827
4192,0.7497007972173035
4195,0.906394686584108
4197,0.8867313580751468
4198,0.6382216834661945
4201,0.875142713549508
4206,0.8319799353964784
4208,0.9370863595310395
4212,0.8952219140582557
4219,0.8582411540768095
4228,0.7035646674889356
4232,0.607985665277691
4236,0.799339505423867
4238,0.9113284626698196
4244,0.9102002496340694
4248,0.6713845915086899
4251,0.7631530245296527
4252,0.9050967275863657
4254,0.6162242822507993
4263,0.8542995063100517
4266,0.8137792094492128
4267,0.9185901571442527
4270,0.6549250567123986
4275,0.8629160306418949
4278,0.35503784297575747
4281,0.6283410663741192
4284,0.9453748343860721
4285,0.8539050963890805
4288,0.8899745448703866
4289,0.7210031095266699
4298,0.8714408428726136
4310,0.8474336663203554
4313,0.7056281776590279
4314,0.5374494597040895
4315,0.6954075499407637
4325,0.816921508670617
4327,0.8633859585782745
4331,0.7525472725221647
4338,0.8719602078161284
4342,0.8810257537644565
4348,0.8272028628553745
4350,0.9572308629011671
4351,0.843689839731416
4352,0.9306454610608731
4354,0.8616134033697577
4360,0.6702830905619457
4363,0.7965319300401641
4366,0.8041399807245625
4368,0.7222209329477055
4375,0.8564094578349023
4377,0.942832174412349
4380,0.8784624224824475
4389,0.5759360973728891
4393,0.7501159838636633
4398,0.47423020417432027
4399,0.8516397992610163
4406,0.8094658311629178
4410,0.883574153721079
4413,0.8940848677763761
4420,0.8638375285443864
4432,0.7540511198787563
4439,0.9108697046580807
4441,0.6707644506381815
4445,0.9234349865904132
4446,0.8750431333359812
4448,0.7032146856038756
4449,0.6539602500113468
4457,0.8749167219209706
4459,0.8607354798450586
4462,0.91594507385939
4466,0.9223218253992831
4470,0.8169485741361723
4471,0.7806359051477373
4472,0.8976220876656733
4474,0.7317184105849794
4479,0.837575548805355
4486,0.7595634447252421
4487,0.9162627943029484
4491,0.6094854888188561
4494,0.8460522596171961
4497,0.8793571297318289
4502,0.9080673613228015
4506,0.3888240604014386
4507,0.8022052542853536
4512,0.865013236290163
4514,0.9582558314076539
4515,0.8109022722974959
4516,0.7124596129920981
4519,0.7187607687435174
4525,0.7638057206919902
4526,0.6271648643289112
4527,0.7318017182774701
4529,0.584473409705451
4531,0.9556252835394978
4532,0.7945544146161403
4538,0.7586430124601441
4544,0.868372366635301
4551,0.756588248411957
4556,0.8631290679100374
4558,0.6326072892291285
4559,0.8248912073300767
4561,0.8801161123087431
4563,0.784571312129804
4569,0.9024107719739168
4571,0.8872296692864186
4572,0.7522730790414625
4584,0.7467495607180108
4585,0.9079840311929677
4591,0.871695779105839
4592,0.6864133235261889
4595,0.9642768708784781
4603,0.9218308424626621
4608,0.8142261555634349
4609,0.8026769170838767
4610,0.44638473915010235
4614,0.9141103715514444
4621,0.7623392329093412
4623,0.9146595463280062
4625,0.7893905152358865
4630,0.8975634109264301
4631,0.6133324269701306
4632,0.8445709030879901
4634,0.9079423626268246
4638,0.7535592821401077
4642,0.8008816626995731
4643,0.6539374443716433
4645,0.9472471285792883
4650,0.6580408269854618
4655,0.7538355795566057
4658,0.7569262511280707
4663,0.6256950651308957
4665,0.782411024002347
4669,0.721670842860053
4670,0.5537674434584712
4674,0.8427788098598653
4689,0.8489615897134769
4690,0.8818726483398973
4693,0.9135235235010781
4696,0.8761036841670438
4706,0.867308343614956
4722,0.6187330995178786
