uid,score
1096,0.6850595543636998
1097,0.867541661201
1098,0.9545959443433666
1099,0.8574039480991167
1115,0.6136738826380665
1117,0.5394794746256832
1120,0.8949014662224667
1122,0.8902872397989665
1132,0.8137515726697666
1139,0.9045679359200334
1142,0.8077973550256832
1149,0.88372680679635
1151,0.8711640168088832
1157,0.8371706658544333
1160,0.7296063630532332
1162,0.9132048470314502
1166,0.8380857088415667
1169,0.7900704736505
1174,0.8606982533137
1178,0.9405653809205168
1180,0.9311340490479167
1182,0.6775315302821
1189,0.8663123217407334
1190,0.8585998451485334
1196,0.43055688927645
1198,0.5062591523898499
1199,0.8688407449507002
1204,0.9278390473892335
1205,0.4982660780959334
1208,0.7023047843240333
1209,0.5830514522772667
1210,0.8676584078146332
1212,0.9141992592042333
1214,0.6923558748056333
1215,0.8632723473800332
1222,0.7792983277021833
1227,0.7687007866738
1228,0.7595597722032832
1236,0.9225389041853667
1237,0.8037200307697165
1238,0.88250235099665
1243,0.8732291407931168
1244,0.8848219990934831
1245,0.7766901745343501
1251,0.8091534200827666
1253,0.7757886190857832
1259,0.9314922883276333
1260,0.7740330883030168
1264,0.8100332901911833
1266,0.7445165614161
1276,0.8014691964086
1285,0.6639570748570331
1287,0.9423729082298166
1292,0.88538229956005
1299,0.9468559014333167
1306,0.7721588477108834
1312,0.9488462776166665
1314,0.9288665584419498
1315,0.8819630962176499
1316,0.6583919282584665
1318,0.6696943443275667
1326,0.8379912874744999
1330,0.7835712609496499
1343,0.8916838883870499
1344,0.8181788650680832
1346,0.7055642145229334
1347,0.8710022801140833
1350,0.7780937885489002
1354,0.6889043499862666
1357,0.5782309573450167
1360,0.8651657324716835
1362,0.70526501907395
1365,0.7315206415309334
1366,0.5930122788606
1367,0.9028464220027501
1372,0.8927842171573335
1374,0.7692826459440165
1375,0.6297112706238666
1377,0.9446283025398168
1378,0.8542434447816333
1381,0.9376178671464999
1382,0.5464323763039
1394,0.8759231375510331
1395,0.9224258908353
1402,0.8660849698925334
1408,0.8570437117255834
1409,0.82746567201835
1414,0.8686244989063
1420,0.9582348324650166
1425,0.9457534507350333
1426,0.6168140367999501
1433,0.9140330603458333
1435,0.9638851108150167
1437,0.7510144846513334
1450,0.7072874373721667
1457,0.8616574611818166
1458,0.75456087387605
1462,0.8693688833651999
1463,0.73707357639515
1465,0.8918297178537998
1468,0.8781311020871333
1473,0.8334435517410999
1482,0.9231812072189834
1486,0.9292379664073666
1488,0.3276829191487333
1489,0.7426424823160167
1496,0.8197272049822666
1497,0.9269746694006166
1501,0.9427247507412833
1507,0.9144431218470668
1516,0.9268756228831334
1519,0.9242312904763668
1528,0.9228159561855668
1534,0.8948502328355
1536,0.5889571490822167
1540,0.7861402009160665
1541,0.6875538517584667
1547,0.7004922285422334
1550,0.69474823601835
1561,0.8221380122533832
1562,0.8586069946320998
1568,0.90888448753845
1573,0.8116351161628668
1574,0.6874177499787334
1577,0.8283393550630832
1583,0.8346344148839
1584,0.8346740288012333
1589,0.8402695017558999
1591,0.9490277893377499
1598,0.7549492410259834
1604,0.6888138311827334
1608,0.8414885454492667
1611,0.5321238250818665
1612,0.8692730903072334
1623,0.7751304267323333
1624,0.9267759478319834
1631,0.9350888492142999
1658,0.8006783016434835
1659,0.4442232776496333
1668,0.8821834658794
1669,0.7955767021991167
1671,0.8660622031164833
1674,0.7602021440608165
1680,0.5134457677592666
1681,0.7160340109429166
1682,0.8128524078336833
1688,0.9346988707743
1690,0.8419956749252333
1698,0.8575441697248665
1699,0.8818749063018332
1707,0.7666657168026834
1710,0.6515637066110667
1711,0.58097660094765
1721,0.9102778596789334
1725,0.7833792931404167
1731,0.8599929192172499
1737,0.91928739501755
1742,0.8122024954662999
1749,0.6877106931134835
1750,0.6619086488308668
1752,0.9537513734447833
1760,0.8624855008520499
1764,0.8849112017759334
1770,0.9845624090449334
1773,0.9285300356042834
1776,0.9162708510004833
1781,0.8195122314239166
1785,0.8815869887237333
1786,0.9338112202773332
1788,0.7492678953440667
1794,0.8439068865064165
1795,0.9101415746999332
1797,0.7350157045312833
1798,0.7956867443210165
1803,0.7023475348258666
1804,0.7637448200340334
1809,0.9099805523346
1824,0.8970013981334166
1831,0.6580382820142168
1833,0.79317742648535
1834,0.6653070314427665
1835,0.8868883543154
1836,0.8557483028904667
1838,0.6467609963325831
1840,0.8334127013854666
1841,0.9019602919544333
1842,0.8075715066077832
1845,0.9183298459551664
1853,0.7746326022466834
1854,0.89966877260955
1855,0.6798556993374667
1858,0.9272779956102667
1859,0.8349012575311833
1862,0.8709413107917499
1863,0.72303961810875
1866,0.7934097142864335
1872,0.9008700455389999
1876,0.8314554161523166
1882,0.7441428807297832
1885,0.8615484233314668
1889,0.8497069118926334
1910,0.9144509332770501
1914,0.9622011764239502
1923,0.8771834537532166
1926,0.5734631119754167
1929,0.9636292405368833
1933,0.6324581189814336
1938,0.95653325202645
1944,0.9055673598128835
1946,0.8638823043461332
1958,0.9399777407638834
1961,0.9667221762484669
1963,0.84777272344865
1966,0.48996979887610004
1970,0.8731184066911499
1971,0.6003571285167666
1972,0.78753855267565
1975,0.8362713833171332
1976,0.9363186995455335
1978,0.6569712818822833
1980,0.8162136405290833
1982,0.8159122967739334
1985,0.9476852937962499
1989,0.906851733975733
1993,0.9391502946481501
1994,0.7796487745991834
1995,0.46832119761383334
1996,0.8437062116083001
1997,0.7887993946360332
1998,0.7012078136836333
2002,0.83763527727615
2003,0.9078633819565334
2011,0.8406128312539665
2020,0.8013866673000666
2022,0.7373244108014166
2031,0.9074867599116334
2032,0.8944261895786999
2033,0.9192428908092833
2045,0.8079653196168166
2048,0.6830906308603333
2052,0.8491501378881501
2053,0.8022486394367166
2057,0.5930127248088335
2058,0.6630939524610502
2063,0.7803138389115665
2095,0.87789433022915
2096,0.7223823445942832
2112,0.7856532063043332
2119,0.8311730345088999
2120,0.9470861576031833
2122,0.8487684596950333
2130,0.9298859764136
2134,0.7692436942945999
2139,0.8509910671710665
2142,0.8305434159068832
2144,0.8249977820257166
2147,0.5865361380625334
2148,0.9535320390708667
2152,0.6734826887349499
2158,0.8705020838212835
2159,0.6212119425516001
2162,0.8198086494109333
2163,0.8469488696638998
2166,0.9127519091785332
2170,0.8676998734664834
2171,0.8862561097102167
2172,0.4787853191048166
2174,0.6693084526143999
2177,0.8511117523029165
2201,0.8360081009851332
2203,0.5592558239776333
2206,0.7698748086622167
2208,0.8845675315876999
2209,0.5999671317642167
2218,0.8784659559142001
2224,0.9388004756427498
2229,0.8771270158289334
2231,0.8907931833756499
2232,0.9555004787721999
2236,0.8544000002044834
2242,0.9040908733297834
2245,0.9278604258087166
2252,0.8073504246043001
2254,0.83428983427925
2256,0.7224779870570501
2260,0.8721420076068667
2262,0.8767482123074665
2263,0.7989517814013167
2264,0.67720778624955
2267,0.9681029005437333
2268,0.8792553355549
2270,0.7457583958036667
2272,0.9799851005262167
2273,0.8341596134087166
2274,0.5286028096457667
2278,0.9103623405452667
2279,0.8054719621580169
2282,0.7669157750836665
2285,0.8680072529688666
2288,0.8287842832810499
2289,0.83372753212995
2294,0.8102813488454335
2301,0.7941938916513667
2303,0.8601888525636332
2305,0.9142542844804668
2306,0.8950752543970165
2327,0.9443808880846999
2333,0.7924128545748665
2336,0.7866181630589333
2338,0.85144506659675
2339,0.9230975169985833
2340,0.82698817352825
2346,0.8710533819130499
2348,0.8352656967892
2349,0.9489325134353167
2352,0.9008571081086167
2357,0.9240578252090166
2371,0.9041993108713665
2374,0.7993132654881167
2376,0.8855143741442499
2379,0.4856644035445167
2388,0.8318667877285667
2390,0.8759353820422167
2396,0.8867152420024167
2402,0.7762445607444002
2403,0.63187124225155
2405,0.7572951522993165
2412,0.7805564494821333
2413,0.6942159027328667
2415,0.7244834959411168
2428,0.7967380093900331
2431,0.7460599419679665
2451,0.7282564058908165
2455,0.7083794871916999
2456,0.8863318700995666
2470,0.8140338570850334
2471,0.5234279841760667
2473,0.8919732041685332
2481,0.6741497894944832
2485,0.8256080344181999
2487,0.8547397205544331
2488,0.9487779574703501
2492,0.7785688999419333
2505,0.8008423267029666
2514,0.8785730860893333
2517,0.8666685629525164
2521,0.6146667422683165
2523,0.9051120698321166
2525,0.7684552309925001
2527,0.6631006713097001
2528,0.9246225025051501
2532,0.7119851734647665
2533,0.8757277949625335
2535,0.7592071830005
2542,0.8320475175122334
2547,0.8714578337017165
2549,0.8420691402335667
2555,0.8283847132695001
2560,0.9430877275941334
2584,0.9038671969433167
2586,0.7297672480042001
2594,0.8417650720684168
2595,0.7896584469338666
2605,0.8712123809785667
2606,0.8542204088095
2607,0.7081149231792001
2609,0.6877345091405833
2610,0.7199240709073667
2611,0.8102477187605834
2614,0.9354317809927832
2622,0.9025229932665335
2628,0.8524324408604333
2629,0.8534442717898
2636,0.9115720821353667
2637,0.8398646220194166
2640,0.8663850060954502
2645,0.9065759155321833
2647,0.8740600406316832
2649,0.8616414644772499
2652,0.8525432572133167
2655,0.6939677450287667
2656,0.8234534863775668
2662,0.5013949047880333
2666,0.8212670897737167
2667,0.90504193596045
2680,0.5740231440484667
2684,0.9493800512340667
2696,0.7961600174657333
2700,0.8811157132672667
2701,0.8623778591177833
2706,0.72494668559715
2710,0.8461405910656001
2713,0.57073455395585
2717,0.8674529800932667
2720,0.8940707896989333
2722,0.9382406631456167
2723,0.6450231370168501
2726,0.8971425070721832
2732,0.9430040725418334
2746,0.7617513075390498
2757,0.9493939526444999
2758,0.9378682464133498
2762,0.6855311010001167
2765,0.86927646355355
2770,0.6756126107480499
2771,0.9130535938562001
2784,0.9391476621666499
2785,0.7436970177610667
2789,0.4331857895087667
2799,0.8991111094109165
2800,0.7960094698322832
2810,0.8460129940311498
2814,0.8697038329648168
2816,0.7655496182275834
2820,0.7335369665753665
2824,0.8925777701256332
2830,0.78403066677395
2832,0.3210833271985166
2833,0.913151064208
2834,0.7473538505434001
2839,0.9462993087409166
2840,0.6833042598902167
2842,0.9062076268517
2846,0.86506012146715
2865,0.5798419769980165
2868,0.8987110519722998
2876,0.8845432682415335
2880,0.8435078029383333
2885,0.6779695953405999
2886,0.9143503353436999
2893,0.8556907749839167
2895,0.7282170843723501
2898,0.8778516361983502
2903,0.8838722407943165
2904,0.81686718518475
2917,0.8801111708195501
2919,0.8926321980539168
2921,0.95385560240715
2922,0.8057351800462333
2931,0.5866573251335334
2932,0.8610901113699
2934,0.7471183724135
2937,0.9467207529952667
2940,0.9134477505774499
2941,0.9326178112770334
2944,0.8582132347700665
2946,0.6687404907486834
2949,0.94475403382975
2951,0.93785565053385
2958,0.8937128706071666
2959,0.44137927342801664
2961,0.8377909558184666
2964,0.4095120327391333
2966,0.7299994239838
2968,0.91467888655425
2975,0.9265367026609833
2978,0.83732388607135
2986,0.9515383941032667
2987,0.6736993959109667
2989,0.8594720423690166
2993,0.6415874959317667
2997,0.7856997218205166
2999,0.6330660482685
3016,0.7785125909929167
3017,0.7703067547512001
3019,0.9491889449371335
3024,0.9012423993205165
3026,0.8631845464162666
3042,0.9382871327226499
3043,0.8784087335073165
3052,0.7339221829377665
3055,0.8699069683768665
3058,0.7701456497927499
3060,0.9638032597334834
3070,0.7322116694644
3073,0.5061324613358167
3079,0.9261557587966667
3080,0.8871465786907334
3081,0.4883518103462666
3083,0.8156737028855333
3087,0.9035820078674334
3089,0.8884889912781666
3090,0.6932066000153498
3093,0.78761127587
3095,0.7807760489436832
3097,0.9045167762458666
3101,0.8225137864213332
3104,0.7573078962838
3105,0.8684294841202165
3106,0.8620199975003835
3115,0.9274660118380333
3124,0.9374891576148999
3125,0.9237198120602
3127,0.47217303295501667
3140,0.8367376719862498
3145,0.8381130895630833
3146,0.8602539908746
3149,0.5110699278712001
3150,0.9202130450035834
3152,0.5131009733355499
3165,0.8939426823738333
3173,0.5821370009547333
3180,0.8645107560518
3183,0.7656496919952664
3188,0.8551553033068
3189,0.8955204301254167
3194,0.8422927858939666
3209,0.7022049515591167
3210,0.8579299576531666
3214,0.6359263392652832
3217,0.7245876159400999
3219,0.8618881008966499
3226,0.7334533999014501
3228,0.65674403357435
3229,0.7429654791364166
3238,0.7786361462672166
3243,0.9291879137010166
3245,0.8670624324781833
3249,0.9311654002412332
3250,0.6189472750062166
3256,0.8959016359761998
3260,0.7970665578929834
3261,0.75865621960945
3267,0.7405780244367
3273,0.8597094795890998
3274,0.5960436675767167
3275,0.9433202757183332
3285,0.8091264225689999
3291,0.7490776854628334
3295,0.9504381494911166
3299,0.5259999457290166
3300,0.77073413746815
3305,0.8220971484486832
3306,0.7425177059059833
3313,0.7511563255298499
3314,0.8520547604725166
3315,0.9211481193106832
3319,0.8606952113848998
3321,0.7793204042417834
3324,0.7953982449722
3327,0.9026631007460997
3328,0.8524430540424667
3332,0.7298637969212001
3335,0.7199108470113167
3336,0.7982057730016334
3338,0.9072634695413666
3339,0.8441603279178169
3343,0.9000901318822165
3345,0.8732860548351666
3347,0.8328362690825167
3351,0.8732591054822
3353,0.8971439427849666
3358,0.9183844061796499
3362,0.6698292864781499
3365,0.8862194941935669
3367,0.6804411611178001
3371,0.8628626526570333
3372,0.8721512684467834
3377,0.8224247420254334
3379,0.8938302974305333
3380,0.7491220730656998
3382,0.9329373881891667
3387,0.9607893152272666
3388,0.6709756708205665
3389,0.9007614065337499
3394,0.8728729420519499
3397,0.9370072740683
3399,0.5607184957483168
3400,0.8733418951812165
3406,0.7385070167306501
3411,0.8671288186252665
3412,0.7902450791141333
3413,0.8643990321128001
3416,0.8957722108264998
3417,0.8948638194837332
3418,0.9297854618996834
3419,0.4879000187368666
3423,0.8879891954527499
3424,0.7072804740291834
3428,0.6886427802051666
3429,0.8206081805700001
3430,0.6709840574900168
3433,0.7999493694479833
3437,0.9272405591740001
3439,0.8962976410166168
3441,0.8017919657017667
3447,0.8427628994543667
3448,0.7408767532986666
3451,0.5037216526938834
3458,0.9129210070427333
3459,0.8549531434558832
3462,0.7441851702619167
3466,0.9350461012539835
3470,0.76403751458395
3477,0.8976184203416501
3479,0.8862779082199834
3481,0.7944333202219999
3490,0.8859924214642166
3491,0.6077800252749667
3495,0.7513447621040332
3504,0.4126050723603166
3512,0.5805707020680165
3513,0.79737020338165
3523,0.6374507547851
3526,0.8024776881376334
3530,0.8283323251903831
3535,0.7445541174729668
3536,0.44009544605028333
3543,0.7638633413742499
3547,0.8585688342476498
3549,0.8717575175568666
3560,0.69017459350845
3564,0.88460349694255
3567,0.90258241633185
3574,0.9841947352966999
3585,0.9440146475673001
3589,0.8483508967131668
3597,0.8851803477252999
3600,0.7402705882793166
3605,0.9708775498692497
3607,0.95862798794155
3611,0.9363882225072834
3612,0.8432289088292835
3613,0.7812890780909334
3622,0.7496615750324667
3623,0.7366639555813166
3639,0.9181608323890165
3642,0.7301903898509998
3644,0.6311362264459167
3646,0.8988155571109667
3648,0.9226978319242166
3651,0.7680519191639665
3655,0.8434388545860168
3661,0.8671751738098166
3662,0.8202400963664167
3663,0.8794465697015499
3666,0.6010192757904833
3667,0.6739562052744166
3669,0.7764284771819998
3677,0.8381510394619001
3685,0.9183681240288332
3689,0.9705762781018334
3690,0.6983044717577834
3697,0.8232552913267999
3700,0.8503967274122168
3704,0.4066918140515333
3711,0.8408751511303998
3715,0.9446370807040833
3716,0.7501695674333999
3723,0.8496387098393
3727,0.9383572395158502
3728,0.9178511915969001
3730,0.9313008210100335
3734,0.8899616272308333
3738,0.8514362172517
3741,0.8893874190218001
3742,0.8342864792232999
3744,0.7430354719789835
3749,0.9359533951567999
3750,0.6881191743130499
3751,0.8027056105724834
3752,0.7906234905885166
3753,0.8525041447866667
3754,0.9016597205994665
3755,0.9486749284686667
3757,0.8085147386018332
3769,0.9265231254759332
3772,0.6628126546808332
3777,0.8806362533757499
3780,0.76928419301825
3785,0.9204274068500666
3787,0.8075803185202335
3789,0.76217506925335
3791,0.79671964019755
3793,0.7878123259769667
3795,0.9314436139114167
3803,0.9657374404442167
3804,0.8469376956584833
3806,0.9141893702309667
3807,0.8855359142538832
3826,0.6071911903285667
3829,0.6927039671340334
3832,0.8120553564930834
3837,0.9256445087991835
3850,0.9588314212244167
3852,0.5879460982702001
3857,0.9103696125227168
3858,0.6908585376950331
3876,0.6588110902578832
3882,0.8971713229511165
3886,0.8350777303581334
3888,0.8884296489279666
3891,0.9153876057130165
3893,0.7729464565831166
3906,0.9109980862141666
3910,0.5985677592705165
3913,0.7990535494872832
3919,0.86698959303695
3922,0.8610668720084834
3938,0.9150288936099499
3939,0.9527971095829333
3943,0.8860506578088665
3944,0.8646609493719333
3945,0.8356411097982833
3952,0.8014655444222002
3956,0.3083160297298
3961,0.9167717447238666
3965,0.8667173908153
3983,0.8282847070516
3988,0.9062728191918998
3990,0.6937907876041667
3998,0.8214058144857166
4003,0.8424103753020666
4004,0.7975234678777499
4012,0.8949059006422501
4024,0.9550762162077667
4025,0.8800196660001665
4026,0.7929733270388835
4032,0.9171681859271998
4034,0.6529698768694168
4040,0.82743002053445
4042,0.7778964450342165
4044,0.8465507756031667
4048,0.8632260997290501
4053,0.4305987288880333
4055,0.7722341202525833
4059,0.8269686440611832
4063,0.8878950297645835
4066,0.9103799959721501
4067,0.9152271529171833
4068,0.40540885950768335
4071,0.8606803059869665
4074,0.6296763946273333
4075,0.9073445175699834
4081,0.7599925938289833
4083,0.7827369554571834
4086,0.8775351622370833
4089,0.8505921552825668
4095,0.79561661227475
4100,0.7830055894790333
4105,0.8871030091572667
4108,0.8954272331860167
4110,0.6654303725624333
4112,0.8080394979090166
4113,0.8678882349127166
4118,0.8299840273981335
4119,0.9371212310096166
4120,0.8984142138098667
4123,0.8764425198326833
4126,0.9397626961680499
4132,0.7602200130981832
4134,0.89329937717885
4136,0.7066115299515666
4137,0.7705520959898833
4141,0.5748937654301167
4144,0.8830062033742
4145,0.9089068101477331
4147,0.8629526786723832
4154,0.8942958202590666
4160,0.8687925142044665
4166,0.80402023337125
4169,0.7682941982251998
4171,0.5624329201342333
4172,0.8632616050334165
4174,0.9407249965382667
4175,0.6457204886054
4178,0.8605229746248666
4179,0.7100274980237665
4182,0.9147156650614501
4183,0.5401080853378
4187,0.8944931483429166
4188,0.8598104583198165
4189,0.5667938193549501
4192,0.7480543634810001
4195,0.9036302021244667
4197,0.8944548426848166
4198,0.6368406739197334
4201,0.8852574725440667
4206,0.8414576863090668
4208,0.9397688381612666
4212,0.9059667872852333
4219,0.8522893161376834
4228,0.6938436529698835
4232,0.6230083742685499
4236,0.8000827765946333
4238,0.9168008860938165
4244,0.9128695184179668
4248,0.66577384643675
4251,0.7883522449146501
4252,0.9098453953826
4254,0.6098672660480667
4263,0.8717515090974666
4266,0.8077760174484333
4267,0.9326649471706167
4270,0.6655337323498833
4275,0.8710744128631499
4278,0.37421592340303333
4281,0.6449008130634666
4284,0.9536538127542835
4285,0.8686650914195331
4288,0.8933862759386499
4289,0.7153533915732666
4298,0.8758989639904833
4310,0.8542546450350335
4313,0.7196197949026168
4314,0.5509331193313667
4315,0.7003420585094666
4325,0.81644112243455
4327,0.8776148580119165
4331,0.7563516275840001
4338,0.8782972101285665
4342,0.8775816025691998
4348,0.8157837864921167
4350,0.9588254962400834
4351,0.8465474969338832
4352,0.9327812493309167
4354,0.8528371057368833
4360,0.6954824163440334
4363,0.7869076851026664
4366,0.8110914111493335
4368,0.7210564432236833
4375,0.8485287046788998
4377,0.9439227312525998
4380,0.8832814709458999
4389,0.5596108312340167
4393,0.7432588355911832
4398,0.47940696563498336
4399,0.84554279821965
4406,0.8064772098803167
4410,0.8922184006914666
4413,0.8924861005393334
4420,0.8615239301432331
4432,0.7665521976458833
4439,0.9108076475739
4441,0.67926393590155
4445,0.9293711305039501
4446,0.8804333330318833
4448,0.7246355941861666
4449,0.6654720788292666
4457,0.8780741163049334
4459,0.8600347990914833
4462,0.9157894530079667
4466,0.9204049327877165
4470,0.8228671667139668
4471,0.7687226274311164
4472,0.8979872619092334
4474,0.7199319714627999
4479,0.8338961042390167
4486,0.7490244090970666
4487,0.9116648024368166
4491,0.6192023676974168
4494,0.8522180422331667
4497,0.88421070411465
4502,0.9170504875635832
4506,0.40605511158831664
4507,0.80557540695065
4512,0.8643048017963999
4514,0.9582992912209
4515,0.8050292612746
4516,0.7168454857241167
4519,0.7236240664317001
4525,0.7705876426774166
4526,0.6120325968678499
4527,0.7305386521547166
4529,0.5924856342996667
4531,0.9576281647949167
4532,0.7915570183027332
4538,0.7487630989953833
4544,0.8774302598360499
4551,0.7721332355170167
4556,0.8639783899422498
4558,0.6494814554341999
4559,0.8343672440119665
4561,0.8827665489529
4563,0.7841471634557999
4569,0.9101317585192998
4571,0.89615062033225
4572,0.7508761402834
4584,0.7658258702551667
4585,0.91220603987665
4591,0.8686933808794666
4592,0.6919254428832167
4595,0.9672744802338333
4603,0.92225203177625
4608,0.8238161430616834
4609,0.8084616911542502
4610,0.4599306773689333
4614,0.9223907674650667
4621,0.7689151114320498
4623,0.9140796536893167
4625,0.7986075126857499
4630,0.9047580195928834
4631,0.6177496286748834
4632,0.8511321921907
4634,0.9103097894277165
4638,0.7501160582623001
4642,0.8052140735271998
4643,0.6615815680879997
4645,0.9455619979394001
4650,0.657913589711
4655,0.7495703188756833
4658,0.76847825254575
4663,0.6267616206260667
4665,0.7791690556514168
4669,0.7285808824023999
4670,0.5710924376895166
4674,0.8523286004976667
4689,0.8490323021875832
4690,0.8886105995668501
4693,0.9145932446940833
4696,0.8687826640089333
4706,0.8712261151138498
4722,0.6254915332562166
4724,0.9006945081465334
4725,0.8990188476969165
4727,0.9547953867797168
4730,0.91105101426345
